kepid,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2
10001368,K02785.01,1,CANDIDATE,1.0,4.76831033,29.862207,1.78,0.6,-0.26,0.014616,0.00043799999999999997,-0.000338
9466429,K02786.01,1,CANDIDATE,0.996,44.616751,20.620901,2.31,0.7,-0.46,0.014887000000000001,0.0026089999999999998,-0.000598
4861791,K02870.01,1,FALSE POSITIVE,0.0,5.62950902,11.66244,2.11,0.57,-0.2,0.021476,0.001795,-0.006626999999999999
10793172,K02871.01,1,CANDIDATE,0.989,12.0999065,12.935891,1.39,0.21,-0.2,0.011614,0.000587,-0.000627
11547513,K00295.02,2,CANDIDATE,0.958,10.10575764,17.889442000000003,1.28,0.2,-0.14,0.011144,0.0015220000000000001,-0.00132
10793172,K02871.02,2,CANDIDATE,0.995,5.36375016,11.9805565,1.15,0.17,-0.16,0.00963,0.000718,-0.000301
10793172,K02871.04,3,CANDIDATE,0.949,7.9788198,7.9889746,0.99,0.14,-0.15,0.008249,0.000641,-0.0007030000000000001
7136729,K02872.01,1,FALSE POSITIVE,0.0,3.17319407,20.517807,0.91,0.12,-0.12,0.010595,0.0005690000000000001,-0.000469
6364276,K02873.01,1,FALSE POSITIVE,0.0,5.24368302,25.563253,0.91,0.06,-0.08,0.013281,0.00044800000000000005,-0.000307
10471515,K02961.01,1,CANDIDATE,0.992,3.7847507000000005,11.365295,0.7,0.11,-0.08,0.00528,0.000276,-0.00034500000000000004
5966322,K00303.01,1,CANDIDATE,0.995,60.92818866,81.35701999999999,2.78,0.39,-0.38,0.024899,0.0005740000000000001,-0.000221
4935172,K02962.01,1,CANDIDATE,0.785,2.17291055,12.720676,0.93,0.3,-0.1,0.008116,0.00043799999999999997,-0.000413
8760040,K02963.01,1,CANDIDATE,0.999,18.220602399999997,15.275195000000002,1.78,0.3,-0.23,0.012950999999999999,0.000583,-0.000399
8760040,K02963.02,2,CANDIDATE,0.913,7.35101287,10.0476,1.42,0.23,-0.19,0.010277,7.2e-05,-0.00101
10098844,K02964.01,1,CANDIDATE,0.985,47.44971339999999,13.829741,1.61,0.28,-0.18,0.013113,0.000666,-0.000458
10098844,K02964.02,2,FALSE POSITIVE,0.189,35.080928,7.461531599999999,1.21,0.21,-0.14,0.009834,0.003989,-0.001186
11019987,K03060.01,1,CANDIDATE,0.977,6.9131732,10.034505000000001,0.91,0.16,-0.14,0.005778,0.00031299999999999996,-0.000339
4857058,K03061.01,1,CANDIDATE,0.981,7.32851947,11.371243,2.33,0.13,-0.18,0.024449000000000002,0.044019,-0.008477
4857058,K03061.02,2,FALSE POSITIVE,0.129,77.915425,7.1624039999999995,1.17,0.06,-0.09,0.012253,0.001389,-0.000541
7613246,K03062.01,1,FALSE POSITIVE,0.0,0.769127296,10.262899,0.9,0.25,-0.07,0.009903,0.0007,-0.00037400000000000004
7419318,K00313.01,1,CANDIDATE,1.0,18.73577127,70.01182,2.1,0.14,-0.12,0.024162,2e-05,-0.002357
10924562,K03063.01,1,CANDIDATE,1.0,18.6052046,10.638416000000001,1.94,0.55,-0.27,0.014369,0.000745,-0.000726
9899505,K03064.01,1,FALSE POSITIVE,0.0,1.332562787,14.567739000000001,29.1,9.03,-3.01,0.275597,0.33755999999999997,-0.155351
8738244,K03157.01,1,FALSE POSITIVE,0.0,0.6830829979999999,8.189542999999999,9.92,0.72,-4.3,0.011709,0.004104,-0.0016539999999999999
6278762,K03158.01,5,CANDIDATE,1.0,3.60011712,22.75066,0.5,0.04,-0.02,0.00634,0.000344,-0.000147
6278762,K03158.02,4,CANDIDATE,1.0,4.54586982,27.623426000000002,0.65,0.05,-0.03,0.008237999999999999,0.001684,-0.000359
8121310,K00317.02,2,CANDIDATE,0.812,11.505879,7.545453999999999,0.99,0.17,-0.09,0.006462999999999999,0.00044699999999999997,-0.000296
6278762,K03158.03,3,CANDIDATE,1.0,6.18943952,29.604118,0.65,0.05,-0.03,0.00829,0.000254,-0.000305
6278762,K03158.04,2,CANDIDATE,1.0,7.74347801,30.191340999999998,0.62,0.05,-0.03,0.007890000000000001,0.000356,-0.000221
6278762,K03158.05,1,CANDIDATE,1.0,9.74048508,31.814764,0.95,0.08,-0.04,0.01212,9.7e-05,-0.00201
3120904,K03277.01,1,CANDIDATE,0.994,42.9136635,14.554175,3.19,0.38,-0.83,0.011762,0.000322,-0.0006259999999999999
3342467,K03278.01,1,FALSE POSITIVE,0.0,88.1804682,23.183668,2.78,0.58,-0.2,0.030375,0.001648,-0.001086
3544640,K03279.01,1,CANDIDATE,1.0,30.8278245,13.308066,2.42,0.68,-0.27,0.023114,0.0014119999999999998,-0.0009460000000000001
9880467,K00326.01,1,CANDIDATE,0.005,8.97349999,39.90331,36.0,5.85,-8.77,0.02858,0.006336,-0.001358
10653179,K03280.01,1,CANDIDATE,1.0,47.1607932,10.610574,2.58,0.67,-0.28,0.02451,0.0014140000000000001,-0.0012289999999999998
11177676,K03281.01,1,CANDIDATE,0.958,47.032047799999994,10.485104,1.98,0.42,-0.31,0.017222,0.00107,-0.0008460000000000001
12066569,K03282.01,1,CANDIDATE,0.996,49.2768448,14.733009,1.75,0.09,-0.13,0.030272000000000004,0.001515,-0.0011380000000000001
11455428,K03365.01,1,CANDIDATE,0.901,22.1270885,17.11139,3.94,1.19,-1.46,0.024942,0.000462,-0.007367
10484409,K03366.01,1,FALSE POSITIVE,0.001,10.6784787,8.515262,1.12,0.25,-0.1,0.012911,0.0014119999999999998,-0.000709
10935993,K03367.01,1,CANDIDATE,0.999,25.373654300000002,9.163354,1.88,0.6,-0.2,0.017854,0.0008820000000000001,-0.001457
10290666,K00332.01,1,CANDIDATE,1.0,5.45849914,53.617764,1.91,0.29,-0.13,0.015387,0.001703,-0.0007700000000000001
5257082,K03368.01,1,CANDIDATE,0.955,10.08535311,8.850205,1.45,0.46,-0.15,0.014096000000000001,0.000546,-0.001225
5796185,K03369.01,1,FALSE POSITIVE,0.0,42.559265546999995,2233.0818,51.86,14.84,-4.93,0.5503140000000001,0.012745000000000001,-0.014985
10798838,K03449.01,1,FALSE POSITIVE,0.0,62.127677128,830.7088,38.61,6.7,-5.02,0.438163,0.042694,-0.052608
8560940,K03450.01,1,FALSE POSITIVE,0.0,31.973064899999997,12.304457000000001,1.09,0.29,-0.09,0.012353,0.002045,-0.000834
10793576,K03451.01,1,CANDIDATE,1.0,10.90752977,9.294928,1.58,0.52,-0.23,0.012591,0.000725,-0.000719
10587105,K00339.02,2,CANDIDATE,1.0,12.834477099999999,26.498526000000002,2.55,0.42,-0.38,0.019618,0.00049,-0.003925
7021177,K03452.01,1,FALSE POSITIVE,0.0,18.64532882,8837.927,61.81,18.36,-5.78,0.669838,0.003264,-0.0033770000000000002
4932689,K03453.01,1,FALSE POSITIVE,0.0,18.1118457,9.451863000000001,31.25,9.07,-3.87,0.25148899999999996,70.4838,-0.836051
7122259,K03454.01,1,FALSE POSITIVE,0.0,20.882125422,5248.3135,66.27,21.58,-7.17,0.566124,0.003694,-0.00465
6756202,K03547.01,1,FALSE POSITIVE,0.0,290.7778719,3444.8755,45.27,6.05,-4.07,0.564828,0.019341999999999998,-0.027156
10215869,K03548.01,1,FALSE POSITIVE,0.0,5.017239915,5171.72,41.75,13.12,-4.68,0.354356,0.000317,-0.00045999999999999996
2307206,K03549.01,1,FALSE POSITIVE,0.0,204.0329342,2607.3408,57.35,12.53,-4.98,0.65162,0.005945000000000001,-0.007934
11100383,K00346.01,1,CANDIDATE,1.0,12.92489803,77.715324,2.62,0.18,-0.11,0.031195999999999998,0.000653,-0.003196
7025540,K03550.01,1,FALSE POSITIVE,0.0,2.148219541,13139.942,49.6,3.91,-4.8,0.6758810000000001,0.00885,-0.009267000000000001
7620844,K03551.01,1,FALSE POSITIVE,0.0,58.621578824,2771.4924,40.43,4.96,-4.52,0.51068,0.026124,-0.026976
6233466,K03552.01,1,FALSE POSITIVE,0.0,15.873380595,5661.3769999999995,630.53,168.7,-313.4,3.047001,0.548304,-0.339154
3231120,K03643.01,1,FALSE POSITIVE,0.0,3.9001093460000003,1564.6682,40.37,11.46,-5.29,0.38151399999999996,0.025044999999999998,-0.027627
12216706,K03644.01,1,FALSE POSITIVE,0.0,1.471060209,4624.7104,165.15,33.36,-77.78,0.519524,0.01626,-0.019162000000000002
5816806,K03645.01,1,FALSE POSITIVE,0.0,4.45543346,1942.4447,51.69,0.0,0.0,0.47337799999999997,0.0013039999999999998,-0.001392
6531496,K03646.01,1,FALSE POSITIVE,0.0,14.323889947,1197.7502,45.93,13.35,-4.46,0.469972,0.023409,-0.022286
6531496,K03646.02,3,FALSE POSITIVE,0.0,0.512869432,10.673424,31.12,9.04,-3.02,0.318442,0.230363,-0.09800700000000001
9661869,K03647.01,1,FALSE POSITIVE,0.0,20.427232317,823.66846,601.32,190.4,-87.97,4.912193,29.540809999999997,-0.841565
11442793,K00351.06,6,CANDIDATE,0.916,7.00821787,14.816139000000002,1.29,0.21,-0.17,0.009852,0.000455,-0.000327
10857342,K03739.01,1,FALSE POSITIVE,0.0,2.415925551,9014.931999999999,300.82,80.48,-161.1,0.840385,0.0075239999999999994,-0.007312000000000001
5215700,K03740.01,1,FALSE POSITIVE,0.0,0.656201038,9778.885,112.77,35.89,-11.97,1.0336809999999998,0.043852999999999996,-0.050773
8780959,K03741.01,1,FALSE POSITIVE,0.0,2.617280959,602.1793,395.94,112.5,-92.14,2.695783,0.702393,-0.062916
8780959,K03741.02,4,FALSE POSITIVE,0.0,18.577903,9.395069,1.36,0.38,-0.32,0.009226,0.000554,-0.001295
8780959,K03741.03,2,CANDIDATE,0.996,5.1117547,27.446058,2.81,0.8,-0.65,0.01914,0.000365,-0.004587
8780959,K03741.04,3,FALSE POSITIVE,0.0,9.6310258,19.670818,2.9,0.82,-0.68,0.019733,6.6e-05,-0.004331000000000001
11624249,K00356.01,1,CANDIDATE,1.0,1.82708193,263.46945,5.95,3.57,-3.56,0.030822000000000002,0.000294,-0.000109
7612691,K03836.01,1,FALSE POSITIVE,0.0,3.46724809,24.011011,2.52,0.12,-0.14,0.042435,0.00043200000000000004,-0.000657
9761573,K03837.01,1,FALSE POSITIVE,0.0,7.4413445000000005,58.16568,43.5,12.5,-6.73,0.336713,47.3111,-0.508386
8042789,K03838.01,1,FALSE POSITIVE,0.0,4.618309224,54.201195,25.43,5.08,-2.19,0.285711,10.71241,-0.12296300000000002
10095484,K03839.01,1,FALSE POSITIVE,0.0,0.677761275,133.6375,22.15,6.05,-2.03,0.237792,0.302483,-0.080584
5467102,K03840.01,1,FALSE POSITIVE,0.0,2.8457390119999997,1104.776,44.7,13.97,-4.66,0.42637200000000003,0.06185499999999999,-0.049141000000000004
8651551,K03841.01,1,FALSE POSITIVE,0.0,1.5274911169999998,1187.2838,27.85,2.29,-3.05,0.428584,0.036388,-0.031533
9532637,K03842.01,3,FALSE POSITIVE,0.0,0.61496383,1587.1338,44.79,3.24,-3.92,0.618606,0.010192,-0.009012000000000001
5895158,K03935.01,1,CANDIDATE,1.0,1.0936658540000002,21.155846,1.29,0.38,-0.12,0.013555000000000001,0.00046699999999999997,-0.000315
4947556,K03936.01,1,FALSE POSITIVE,0.0,141.608555,25.85473,2.98,0.29,-0.26,0.032298,0.000492,-0.001367
4947556,K03936.02,2,CANDIDATE,0.91,13.0267964,11.733149000000001,2.08,0.2,-0.18,0.022538,0.011664,-0.004657
7362696,K03937.01,1,FALSE POSITIVE,0.0,4.93129874,27.423042,21.42,3.41,-2.78,0.251798,63.066469999999995,-0.9131440000000001
3865595,K03938.01,1,FALSE POSITIVE,0.0,5.59187448,25.076906,104.18,5.0,-22.5,0.016357,0.00037,-0.002727
9593528,K03939.01,1,CANDIDATE,1.0,1.88665445,16.910239999999998,43.81,13.01,-9.75,0.321214,38.15105,-0.004302
5195945,K03940.01,1,FALSE POSITIVE,0.0,14.53682228,22.852627,73.15,13.2,-2.2,0.11440399999999999,59.865669999999994,-0.06711900000000001
3228986,K04031.01,1,FALSE POSITIVE,0.0,0.7309494870000001,18.873734,1.27,0.22,-0.09,0.0098,0.002298,-0.0013210000000000001
7100673,K04032.01,1,CANDIDATE,1.0,3.95116635,16.379568,0.83,0.13,-0.11,0.007162000000000001,0.000267,-0.000299
7100673,K04032.02,4,CANDIDATE,0.993,2.89223998,13.169284,0.7,0.11,-0.1,0.006000999999999999,0.00035299999999999996,-0.000182
7100673,K04032.03,3,CANDIDATE,0.997,5.99273265,15.084797,0.91,0.14,-0.13,0.0077930000000000004,0.000117,-0.0005
7100673,K04032.04,2,CANDIDATE,1.0,5.10110666,14.8216915,0.85,0.13,-0.12,0.0072829999999999995,0.000379,-0.000194
7100673,K04032.05,5,CANDIDATE,0.79,7.23524221,9.036653,0.82,0.12,-0.12,0.007012000000000001,0.000429,-0.00023999999999999998
4138557,K04033.01,1,FALSE POSITIVE,0.0,0.9915528220000001,8.689728,37.93,8.21,-12.32,0.18656099999999998,6.929871,-0.230172
5386264,K04135.01,2,FALSE POSITIVE,0.0,12.435190544000001,13.635383,0.52,0.05,-0.04,0.007614,0.0,0.0
7256914,K04136.01,1,CANDIDATE,0.982,2.41750021,13.133612,1.19,0.19,-0.25,0.008341,0.0014789999999999998,-0.001584
7256914,K04136.02,2,CANDIDATE,0.972,4.03357434,11.318854,1.23,0.19,-0.26,0.008579,0.00011599999999999999,-0.001394
3542222,K04137.01,1,FALSE POSITIVE,0.0,0.504426087,20.251345,33.96,8.56,-4.6,0.34519,0.797029,-0.075487
4636565,K04138.01,1,FALSE POSITIVE,0.0,2.81401302,18.182121,1.51,0.33,-0.49,0.007047,0.001533,-0.000277
9956082,K04139.01,1,CANDIDATE,0.987,3.74031708,13.422260999999999,1.38,0.41,-0.17,0.011906,0.0005110000000000001,-0.000606
4159347,K00394.01,1,FALSE POSITIVE,0.0,12.28351275,46.68098,74.76,15.1,-28.04,0.24815,73.9294,-2.496973
9697131,K02706.01,1,CANDIDATE,1.0,3.09756897,29.252359999999996,1.75,0.07,-0.08,0.008516,0.000359,-0.00045099999999999996
5480640,K02707.01,1,CANDIDATE,0.998,58.0337426,25.795126,3.21,0.5,-0.56,0.025518,0.0008789999999999999,-0.000459
5480640,K02707.02,3,CANDIDATE,0.998,14.425263500000002,12.3765545,1.68,0.26,-0.29,0.013363,0.000794,-0.0005809999999999999
5480640,K02707.03,2,CANDIDATE,0.997,26.675781800000003,17.020468,2.69,0.42,-0.47,0.021384,0.007197,-0.0017629999999999998
5175986,K02708.01,1,FALSE POSITIVE,0.0,0.8683863540000001,20.688766,1.52,0.16,-0.09,0.019749,0.000907,-0.000704
4180401,K02709.01,1,FALSE POSITIVE,0.0,15.412676600000001,24.201456,2.82,0.45,-0.2,0.030213999999999998,0.0007469999999999999,-0.011322
6350476,K02710.01,1,FALSE POSITIVE,0.0,1.110599919,21.53885,1.07,0.17,-0.13,0.011346,0.000322,-0.000324
4365442,K02787.01,1,FALSE POSITIVE,0.0,1.714410345,18.520512,1.84,0.3,-0.69,0.006756999999999999,6.7e-05,-0.000412
9943435,K02788.01,1,FALSE POSITIVE,0.0,0.777663575,19.104475,0.95,0.24,-0.09,0.010684,0.00028399999999999996,-0.000389
8885643,K02789.01,1,CANDIDATE,1.0,3.40165617,17.603607,1.34,0.41,-0.13,0.013563999999999998,0.000297,-0.0023350000000000003
5652893,K02790.01,1,CANDIDATE,1.0,14.00948631,19.319672,0.98,0.06,-0.05,0.011757,0.0004980000000000001,-0.00041600000000000003
11662184,K02791.01,1,CANDIDATE,0.995,27.572214399999996,18.632255999999998,1.94,0.31,-0.17,0.016268,0.000138,-0.001088
11127479,K02792.01,1,CANDIDATE,1.0,2.12821621,17.564272,0.7,0.02,-0.03,0.004636,0.00018700000000000002,-0.000145
9823519,K02793.01,1,CANDIDATE,1.0,4.49686066,31.10763,1.93,0.19,-0.23,0.039901,0.0011710000000000002,-0.000984
9149789,K02874.01,1,CANDIDATE,0.989,0.352515897,18.594131,1.0,0.19,-0.09,0.011909999999999999,0.000542,-0.00021
12170648,K02875.01,1,FALSE POSITIVE,0.0,0.299697755,17.572429999999997,2.03,0.24,-0.19,0.0238,0.001698,-0.006103
4367854,K02876.01,1,FALSE POSITIVE,0.276,5.1952020999999995,13.031365,1.37,0.13,-0.15,0.016999,0.005138,-0.0010199999999999999
4367854,K02876.02,2,FALSE POSITIVE,0.0,0.5352247929999999,7.3476577,1.09,0.1,-0.12,0.013487,0.00044400000000000006,-0.00024300000000000002
7019524,K02877.01,1,CANDIDATE,0.981,5.30873978,13.079889,1.08,0.33,-0.12,0.010322,0.000503,-0.000439
5106313,K02878.01,1,CANDIDATE,0.991,3.89524296,13.950385999999998,1.13,0.04,-0.09,0.012309,0.000618,-0.000692
11802615,K00296.01,1,CANDIDATE,1.0,28.86236571,54.010296,2.53,0.37,-0.37,0.021303,0.000165,-0.0018850000000000002
8429415,K02965.01,1,FALSE POSITIVE,0.0,1.3525648730000002,16.116426,1.45,0.31,-0.45,0.007306999999999999,0.001363,-0.000322
5014903,K02966.01,1,FALSE POSITIVE,0.0,7.72768833,12.786533,1.89,0.53,-0.23,0.018376,0.0011619999999999998,-0.0007570000000000001
5980783,K02967.01,1,CANDIDATE,0.983,37.3033197,17.627789,2.31,0.57,-0.25,0.025856999999999998,0.001805,-0.004592000000000001
8873090,K02968.01,1,CANDIDATE,0.999,10.16435076,11.836136999999999,1.99,0.31,-0.6,0.00674,2.8999999999999997e-05,-0.001241
8560804,K02969.01,1,FALSE POSITIVE,0.0,31.9729501,23.479935,2.41,0.4,-0.56,0.012523999999999999,0.0069299999999999995,-0.0017420000000000003
6029239,K00304.01,1,CANDIDATE,1.0,8.512037736,116.80596000000001,2.14,0.3,-0.11,0.022246000000000002,0.000489,-0.000218
5450893,K02970.01,1,CANDIDATE,0.993,4.82051088,13.049923,1.08,0.19,-0.22,0.007090000000000001,0.00047699999999999994,-0.0012900000000000001
4848321,K04573.01,1,FALSE POSITIVE,0.0,1.50178705,10.707642,0.93,0.29,-0.1,0.008605,0.00047000000000000004,-0.0004940000000000001
6522745,K04574.01,1,FALSE POSITIVE,0.0,17.445393499999998,13.89461,32.01,10.09,-4.03,0.27579000000000004,6.695825,-0.11741700000000001
9893468,K04575.01,1,CANDIDATE,0.831,201.325036,8.994525,1.98,0.42,-0.52,0.01067,0.00043799999999999997,-0.000655
10610039,K04577.01,1,CANDIDATE,0.695,105.997107,10.37172,1.83,0.52,-0.14,0.020118,0.0005099999999999999,-0.001831
10610039,K04577.02,2,CANDIDATE,0.952,3.07365139,7.863684700000001,0.79,0.23,-0.06,0.008751,0.0008380000000000001,-0.000509
9652655,K04578.01,1,FALSE POSITIVE,0.0,2.48882685,9.975319,1.05,0.33,-0.12,0.008777,0.001698,-0.0008029999999999999
8628761,K04580.01,1,CANDIDATE,0.993,6.30432354,10.173115,1.23,0.31,-0.47,0.00614,0.00011200000000000001,-0.000618
10972902,K04692.02,1,CANDIDATE,0.675,7.6720844,8.243775,0.72,0.2,-0.05,0.008203,0.000886,-0.0006190000000000001
8417078,K04693.01,1,CANDIDATE,0.991,23.622357100000002,9.463604,1.07,0.22,-0.27,0.007017,0.000383,-0.000471
9457948,K04694.01,1,CANDIDATE,1.0,19.2527652,9.532886,1.24,0.39,-0.14,0.010815,0.000661,-0.000709
4852297,K04695.01,1,FALSE POSITIVE,0.0,3.28931936,9.527074,50.51,16.44,-5.47,0.43144099999999996,7.140060000000001,-0.21923499999999999
9851845,K04696.01,1,FALSE POSITIVE,0.0,1.08195208,7.6391106,0.47,0.06,-0.05,0.005235,0.000364,-0.000322
9474483,K04697.01,1,FALSE POSITIVE,0.0,0.512583041,12.5058,1.07,0.36,-0.12,0.009823,0.00041,-0.000503
10663738,K04698.01,1,CANDIDATE,0.965,8.5275894,9.347392,1.28,0.44,-0.14,0.00985,0.0005110000000000001,-0.000837
5980061,K04817.01,2,FALSE POSITIVE,0.0,0.630539713,10.57951,21.07,4.59,-2.13,0.21578200000000003,1.455767,-0.150256
9459162,K04818.01,1,CANDIDATE,0.998,3.79892774,9.294282,1.46,0.32,-0.39,0.00636,0.000436,-0.000646
5024138,K04819.01,1,FALSE POSITIVE,0.0,0.41699540799999996,8.107988,0.84,0.12,-0.09,0.009886,0.000314,-0.000517
9969287,K04820.01,1,CANDIDATE,0.987,14.740106099999998,9.940506,1.48,0.41,-0.15,0.014103000000000001,0.000892,-0.0009660000000000001
11401253,K04823.01,1,CANDIDATE,0.878,4.96504981,8.756785,1.51,0.75,-0.92,0.006861,3.8e-05,-0.001027
4764774,K04825.01,1,FALSE POSITIVE,0.001,1.29019586,9.872231,0.78,0.2,-0.07,0.008445000000000001,0.0006,-0.000482
10549902,K04826.01,1,CANDIDATE,0.971,1.141148847,9.432162,1.67,0.26,-0.48,0.007681,0.0005610000000000001,-0.000391
2711123,K04953.01,1,FALSE POSITIVE,0.0,2.858879267,22.50075,515.07,33.71,-202.3,0.289833,6.791307000000001,-0.051648
2850321,K04956.01,1,FALSE POSITIVE,0.0,25.221892899999997,10.65276,,,,,,
2861126,K04957.02,1,CANDIDATE,0.997,4.98792404,8.656733000000001,0.73,0.06,-0.08,0.016878999999999998,0.0011380000000000001,-0.001112
2987433,K04959.01,1,FALSE POSITIVE,0.0,420.92920358,1842.4915,62.76,18.71,-10.07,0.480108,0.040027999999999994,-0.038287
3101178,K04963.01,1,CANDIDATE,0.858,59.4037839,9.542946,1.65,0.44,-0.37,0.012476000000000001,6e-06,-0.002414
3120397,K04965.01,1,FALSE POSITIVE,0.0,20.5311708,9.805063,1.39,0.27,-0.11,0.015823,0.0008560000000000001,-0.0013050000000000002
3222680,K04966.01,1,FALSE POSITIVE,0.0,2.31164074,21.595844,39.73,1.66,-14.92,0.019743,0.00081,-0.0008710000000000001
5986270,K05220.01,1,CANDIDATE,1.0,1.534679933,33.870090000000005,18.39,4.53,-6.79,0.019066999999999997,0.000546,-0.00035499999999999996
6025174,K05224.01,1,CANDIDATE,0.831,171.02869099999998,9.447285,2.49,0.42,-0.21,0.018205000000000002,0.001232,-0.000767
6058896,K05233.01,1,FALSE POSITIVE,0.0,0.56493398,241.96284,30.51,7.68,-5.74,0.311105,0.421526,-0.156931
6067545,K05236.01,1,FALSE POSITIVE,0.0,550.86514,12.134006,2.06,0.34,-0.2,0.016926,0.000732,-0.000625
6139220,K05241.01,1,FALSE POSITIVE,0.0,273.6857427,178.61836,37.15,6.5,-7.95,0.206159,0.478297,-0.041108
6145939,K05243.01,1,FALSE POSITIVE,0.0,17.745456135,1348.2816,116.14,24.73,-57.71,0.47992700000000005,0.09701599999999999,-0.072604
8155368,K05481.01,1,FALSE POSITIVE,0.0,0.718643659,4845.5713,50.85,14.7,-6.32,0.498569,0.029568,-0.013071000000000001
7269974,K00456.02,2,CANDIDATE,1.0,4.309381978,29.807705,1.89,0.28,-0.25,0.015879,0.00047699999999999994,-0.000254
8158429,K05482.01,1,CANDIDATE,1.0,31.707574649,16.741518,2.96,0.9,-0.28,0.031358,0.0,0.0
8179747,K05483.01,1,FALSE POSITIVE,0.0,17.946328114,4035.3816,66.65,36.27,-36.27,0.354437,0.003133,-0.0008939999999999999
8197176,K05485.01,1,CANDIDATE,0.275,9.3589254,7.7195644,17.37,5.37,-8.04,0.03519,0.002912,-0.002593
8197406,K05486.01,1,CANDIDATE,1.0,4.15472242,66.92076999999999,23.47,2.69,-8.1,0.063974,0.003311,-0.020229
8223655,K05488.01,1,FALSE POSITIVE,0.0,280.16049560000005,53.817719999999994,19.25,3.54,-1.52,0.220656,6.7950539999999995,-0.100709
10007492,K05754.01,1,FALSE POSITIVE,0.0,2.645596805,165.9034,167.05,25.26,-46.93,0.281053,2.9033889999999998,-0.106245
10023469,K05757.01,1,FALSE POSITIVE,0.01,44.637111,8.324707,1.28,0.19,-0.15,0.015068999999999999,0.0011,-0.0012490000000000001
10083325,K05761.01,1,CANDIDATE,0.986,6.13292733,8.7998295,1.56,0.2,-0.48,0.0070030000000000005,0.000634,-0.00042699999999999997
10090854,K05762.01,1,CANDIDATE,1.0,12.63063129,8.408582000000001,1.37,0.28,-0.12,0.015742,0.0010279999999999998,-0.001193
8890783,K00464.01,1,CANDIDATE,0.963,58.36205791,201.45831,7.02,1.95,-0.79,0.06741,0.00251,-0.001011
10141271,K05768.01,1,FALSE POSITIVE,0.0,15.403276500000002,8.251826,1.32,0.17,-0.15,0.01518,0.007903,-0.0011769999999999999
10146103,K05769.01,1,CANDIDATE,0.899,7.58062893,9.150758,0.97,0.15,-0.08,0.00854,0.00043200000000000004,-0.000679
5556804,K06013.01,1,FALSE POSITIVE,0.0,12.424430599999999,11.390727,1.59,0.42,-0.13,0.018455000000000003,5.5e-05,-0.006194
5597970,K06014.01,1,FALSE POSITIVE,0.0,6.71738328,17334.152,37.65,8.69,-5.07,0.368371,0.0005610000000000001,-0.00043099999999999996
5643492,K06015.01,1,FALSE POSITIVE,0.0,41.86539723,133.67902,31.14,7.39,-2.45,0.361885,6.530119,-0.10221000000000001
5795648,K06016.01,1,CANDIDATE,0.802,4.553370029,6098.033,25.84,5.69,-3.77,0.213383,0.070293,-0.009622
5961350,K06017.01,1,FALSE POSITIVE,0.0,5.262652179,3524.3567,35.99,6.49,-2.99,0.21278699999999998,0.037326,-0.007711
10155434,K00473.01,1,CANDIDATE,1.0,12.70636123,38.16564,2.75,0.66,-0.22,0.029987,0.002284,-0.003085
3634051,K06103.01,1,FALSE POSITIVE,0.0,453.54212,35.408863000000004,9.23,1.76,-4.1,0.028130000000000002,0.002815,-0.001308
3634051,K06103.02,2,CANDIDATE,0.755,122.8054416,9.364022,118.62,22.57,-52.68,0.361369,6.952184,-0.064837
3761319,K06104.01,1,CANDIDATE,0.228,16.2480865,14.221568,2.38,0.64,-0.35,0.023604,0.000412,-0.004758
10990886,K00478.01,1,CANDIDATE,1.0,11.023474797999999,82.51785,2.46,0.14,-0.19,0.041967000000000004,0.004644,-0.0037189999999999996
4035675,K06107.01,1,FALSE POSITIVE,0.0,2.873657901,3742.9185,110.29,25.13,-58.59,0.441619,6.512608999999999,-0.095289
4144236,K06109.01,1,FALSE POSITIVE,0.0,22.913446296999997,20960.871,81.61,17.75,-11.83,0.576227,0.004693999999999999,-0.002592
4150701,K06110.01,1,FALSE POSITIVE,0.0,8.65315602,12.472814999999999,1.37,0.13,-0.11,0.018046,0.003011,-0.002071
10735988,K06230.01,1,CANDIDATE,0.644,1.927177921,4143.89,28.94,3.29,-3.29,0.34237,0.003177,-0.0023079999999999997
10973583,K06232.01,1,FALSE POSITIVE,0.0,6.256352128,108.52856399999999,30.76,8.68,-2.91,0.336926,6.148783,-0.157531
10989274,K06233.01,1,CANDIDATE,1.0,16.17803,18.333866,2.25,0.7,-0.3,0.019283,0.051241999999999996,-0.009492
11099351,K06234.01,1,FALSE POSITIVE,0.0,2.37795507,1791.9784,92.61,34.07,-27.87,0.37099099999999996,1.303226,-0.100738
